frequency_thz,mode,cutoff_thz,beta_rad_m,coupling_fraction_full_beam,coupling_fraction_aperture,attenuation_np_m,copper_loss_db,output_power_fraction,relative_group_delay_ps,amplitude_real,amplitude_imag
1.02,TE13,0.4072971177228144,19599.33434012526,0.0120469312985911,0.012046936068517752,0.13225729471785574,0.4595089062993347,0.010837410976870616,121.05961926449122,0.0,0.00016488463058719397
1.02,TM13,0.485411279388828,18801.67944060392,0.0022272597174001654,0.002227260599273335,0.7963989344768596,2.7669733010954363,0.0011778053760310872,182.8009089968547,0.0,0.03535107949479904
1.02,TE14,0.5585338982598654,17887.762657829942,0.00019030784327708883,0.00019030791862859793,0.25677985365620576,0.8921445880545176,0.00015496807157422366,260.30999406744087,0.0,3.4734052346627314e-05
1.02,TM14,0.6357193302349714,16717.71027588886,2.0021642518093286e-05,2.002165044556991e-05,0.8956754127838819,3.1118951147876572,9.779354542362732e-06,371.9117717199103,0.0,0.00532338360825833
1.02,TE15,0.709193116772911,15364.77583970215,8.692888563371224e-07,8.692892005280188e-07,0.4748598423817961,1.6498320737908956,5.945397619916614e-07,522.1471979663885,0.0,3.6195851877240715e-06
1.02,TM15,0.7858706096283751,13627.947365964228,1.4294664015105274e-07,1.4294669675011284e-07,1.0987456484166984,3.8174333769806594,5.9351351713887285e-08,758.7385574538913,0.0,0.000684494035700771
1.02,TE16,0.8595830165870509,11508.403864624335,3.1440320581105144e-09,3.1440333029754458e-09,0.9267064599769124,3.2197080152965576,1.4980150070967744e-09,1144.2128484052262,0.0,-3.35414752895796e-07
1.02,TM16,0.9359403154819943,8498.276212247714,1.9134718361215068e-08,1.913472593751818e-08,1.7619637850066932,6.121689193134195,4.673617383943822e-09,2022.0977954278794,0.0,-0.0004120988179948124
1.02,TE17,1.0098251367594069,3011.9847519245086,1.608012329202377e-09,1.6080129658874111e-09,4.876686792416552,16.94334531133582,3.250534974054253e-11,8135.653729950147,0.0,5.968140228528006e-07
1.04,TE11,0.08784923322365325,21718.88623646655,0.4363284353109494,0.4363285316747839,0.3018038455217437,1.0485739578181978,0.34273315661798937,4.785753217048578,0.0,0.00010974227424720357
1.04,TM11,0.18282391732568906,21457.35320180763,0.31382379312893627,0.31382386243742416,0.718456960192568,2.496175146372932,0.17663157955506112,21.10667358173779,0.0,0.0890892062208723
1.04,TE12,0.2543815366920744,21134.703570712216,0.1711282234833119,0.17112826127725442,0.07013934229517994,0.24368903458496005,0.16179039615748367,41.798110678600594,0.0,0.0002898268306671424
1.04,TM12,0.3347378549623198,20636.897071690633,0.061612716907838184,0.0616127305151055,0.7470205862428636,2.595415347787263,0.03389446828194498,74.9915150204716,0.0,0.09890356598798165
1.04,TE13,0.4072971177228144,20055.704424499694,0.014033055168535638,0.014033058267758372,0.12840578680708634,0.4461273972381037,0.012663084148321598,115.82999657065518,0.0,0.00017087165435981973
1.04,TM13,0.485411279388828,19276.942785984284,0.0027767905966326915,0.0027767912098913467,0.7997217490074268,2.778517941215542,0.0014645066088111456,174.41146645214252,0.0,0.037863286300751815
1.04,TE14,0.5585338982598654,18386.664360066472,0.0002642606200170195,0.00026426067837940115,0.2476331590452239,0.8603657160768885,0.00021676835306993786,247.46084669726122,0.0,3.921210184750279e-05
1.04,TM14,0.6357193302349714,17250.484348430433,3.092724015144073e-05,3.09272469817713e-05,0.8936673778875508,3.1049184869880913,1.5130361970639268e-05,351.6385301544724,0.0,0.006326252094486736
1.04,TE15,0.709193116772911,15942.826286175805,1.379059811424312e-06,1.3790601159918825e-06,0.45338797729696295,1.5752311736107825,9.595331538010634e-07,489.918533514078,0.0,4.347093720026863e-06
1.04,TM15,0.7858706096283751,14276.495466198092,1.8637898507984527e-07,1.8637902624194294e-07,1.0798309106255561,3.75171684698594,7.856430224889057e-08,702.8334528608018,0.0,0.000741712896052417
1.04,TE16,0.8595830165870509,12269.504183062314,5.598016293990797e-10,5.598017530321671e-10,0.8609703595067248,2.991317409728236,2.811269088095274e-10,1036.0516072464416,0.0,-1.3313739226771927e-07
1.04,TM16,0.9359403154819943,9503.582059757187,9.179565493862317e-09,9.179567521184075e-09,1.6221471301207255,5.635916379573018,2.5074396370231125e-09,1725.9059444784775,0.0,-0.0002621642081183345
1.04,TE17,1.0098251367594069,5212.429906743021,1.5139093140599603e-09,1.5139096484092596e-09,2.7910009843974444,9.69693061208283,1.6233299438621567e-10,4245.195869830232,0.0,4.275636553866231e-07
1.06,TE11,0.08784923322365325,22139.530212900692,0.4235913403947595,0.4235913919876606,0.30446013005218475,1.0578028355296818,0.33202194515403527,4.605935077905436,0.0,0.00010407981701070885
1.06,TM11,0.18282391732568906,21883.025045054685,0.312871296179155,0.3128713342864917,0.7249003977076711,2.5185619412313134,0.17519008658713972,20.299610990992548,0.0,0.08560332302145174
1.06,TE12,0.2543815366920744,21566.744624936844,0.1767725502819171,0.17677257181259498,0.06908387264096227,0.24002195741181553,0.1672679104973793,40.1644327619655,0.0,0.00028338846847581834
1.06,TM12,0.3347378549623198,21079.14370753518,0.06675421906114908,0.06675422719173035,0.7525455509701311,2.614611041337362,0.036560962082822515,71.95741538419546,0.0,0.09899267453351533
1.06,TE13,0.4072971177228144,20510.48655342586,0.016185726188047384,0.016185728159448805,0.12477015309259827,0.433495911954715,0.014648143909872685,110.9449612583617,0.0,0.00017635273216205972
1.06,TM13,0.485411279388828,19749.66586728692,0.0034170302156169307,0.0034170306318069828,0.8032044427282593,2.7906180585364755,0.0017971611151772016,166.61876779548393,0.0,0.040327524522347766
1.06,TE14,0.5585338982598654,18881.689675055703,0.0003591037648335116,0.0003591038085719058,0.23908568486124096,0.8306687490983742,0.0002965876639700788,235.61279952173155,0.0,4.383652643009382e-05
1.06,TM14,0.6357193302349714,17777.17606794763,4.6139389626334e-05,4.613939524605456e-05,0.8923253140797729,3.100255679739451,2.259676541178812e-05,333.15033104019886,0.0,0.0073972841956124104
1.06,TE15,0.709193116772911,16511.283677732168,2.1986631542227982e-06,2.1986634220172497e-06,0.4337919482136727,1.5071475952260736,1.5539746824040124e-06,460.98760336264024,0.0,5.2416769319151975e-06
1.06,TM15,0.7858706096283751,14908.625070466464,2.690572835226971e-07,2.690573162935413e-07,1.064016990274214,3.6967736602191765,1.1485962316496772e-07,653.9740933809563,0.0,0.0008475063401660592
1.06,TE16,0.8595830165870509,12999.59659349282,8.82410712307793e-11,8.824108197843259e-11,0.805054016562624,2.7970441362175733,4.634110209810638e-11,945.951507194251,0.0,4.990661715747761e-08
1.06,TM16,0.9359403154819943,10429.134703411648,3.846629010712759e-09,3.846629479227413e-09,1.5210310637048388,5.2846031821635595,1.139252484701741e-09,1507.9528279380843,0.0,-0.0001574393273422146
1.06,TE17,1.0098251367594069,6754.12497871305,1.0708395818532698e-09,1.0708397122802058e-09,2.1337070277872408,7.413257505329496,1.9426683525704966e-10,3054.4368676372505,0.0,3.070010335054451e-07
